time(hour)	isotherm(m)
75.58333333 13.81168
75.66666667 13.78412
75.75000000 13.76690
75.83333333 13.76690
75.91666667 13.72462
76.00000000 13.70571
76.08333333 13.69704
76.16666667 13.68572
76.25000000 13.69704
76.33333333 13.69704
76.41666667 13.66454
76.50000000 13.65273
76.58333333 13.63922
76.66666667 13.62841
76.75000000 13.60864
76.83333333 13.58367
76.91666667 13.57509
77.00000000 13.54159
77.08333333 13.52786
77.16666667 13.49076
77.25000000 13.46019
77.33333333 13.48077
77.41666667 13.49953
77.50000000 13.49953
77.58333333 13.49953
77.66666667 13.50460
77.75000000 13.48077
77.83333333 13.48077
77.91666667 13.48077
78.00000000 13.49076
78.08333333 13.48077
78.16666667 13.48077
78.25000000 13.48561
78.33333333 13.49076
78.41666667 13.51560
78.50000000 13.53299
78.58333333 13.52153
78.66666667 13.50993
78.75000000 13.47618
78.83333333 13.47177
78.91666667 13.46762
79.00000000 13.47177
79.08333333 13.46762
79.16666667 13.46762
79.25000000 13.44794
79.33333333 13.42937
79.41666667 13.40457
79.50000000 13.37637
79.58333333 13.37881
79.66666667 13.34473
79.75000000 13.30850
79.83333333 13.30917
79.91666667 13.30956
80.00000000 13.30956
80.08333333 13.30956
80.16666667 13.25892
80.25000000 13.21074
80.33333333 13.11963
80.41666667 13.08161
80.50000000 13.08161
80.58333333 13.08161
80.66666667 13.09045
80.75000000 13.05614
80.83333333 13.05614
80.91666667 13.05614
81.00000000 13.04626
81.08333333 13.08161
81.16666667 13.08161
81.25000000 13.03566
81.33333333 13.03566
81.41666667 13.07209
81.50000000 13.07209
81.58333333 13.14708
81.66666667 13.14708
81.75000000 13.14708
81.83333333 13.19652
81.91666667 13.19652
82.00000000 13.25201
82.08333333 13.25201
82.16666667 13.25457
82.25000000 13.30882
82.33333333 13.25684
82.41666667 13.25684
82.50000000 13.25684
82.58333333 13.25684
82.66666667 13.20644
82.75000000 13.20176
82.83333333 13.20176
82.91666667 13.20176
83.00000000 13.15445
83.08333333 13.10231
83.16666667 13.10231
83.25000000 13.10231
83.33333333 13.10231
83.41666667 13.06159
83.50000000 13.06159
83.58333333 13.02401
83.66666667 13.02401
83.75000000 13.06159
83.83333333 13.10231
83.91666667 13.15445
84.00000000 13.11141
84.08333333 13.11963
84.16666667 13.16108
84.25000000 13.16108
84.33333333 13.11963
84.41666667 13.16108
84.50000000 13.20644
84.58333333 13.30638
84.66666667 13.36609
84.75000000 13.41948
84.83333333 13.44428
84.91666667 13.46366
85.00000000 13.48569
85.08333333 13.50671
85.16666667 13.50671
85.25000000 13.50671
85.33333333 13.50671
85.41666667 13.48569
85.50000000 13.48569
85.58333333 13.49007
85.66666667 13.51147
85.75000000 13.51645
85.83333333 13.54287
85.91666667 13.56920
86.00000000 13.56920
86.08333333 13.57570
86.16666667 13.57570
86.25000000 13.58975
86.33333333 13.61814
86.41666667 13.61814
86.50000000 13.59737
86.58333333 13.57546
86.66666667 13.59111
86.75000000 13.59957
86.83333333 13.59111
86.91666667 13.57509
87.00000000 13.59272
87.08333333 13.60864
87.16666667 13.64443
87.25000000 13.64643
87.33333333 13.62964
87.41666667 13.69149
87.50000000 13.71709
87.58333333 13.71709
87.66666667 13.74276
87.75000000 13.72699
87.83333333 13.70773
87.91666667 13.70069
88.00000000 13.67447
88.08333333 13.61020
88.16666667 13.56142
88.25000000 13.51560
88.33333333 13.50799
88.41666667 13.50193
88.50000000 13.52786
88.58333333 13.52786
88.66666667 13.49616
88.75000000 13.51560
88.83333333 13.48077
88.91666667 13.47618
89.00000000 13.49953
89.08333333 13.49953
89.16666667 13.49953
89.25000000 13.49953
89.33333333 13.48077
89.41666667 13.47618
89.50000000 13.45184
89.58333333 13.42591
89.66666667 13.42591
89.75000000 13.45590
89.83333333 13.45590
89.91666667 13.47618
90.00000000 13.47618
90.08333333 13.48077
90.16666667 13.49953
90.25000000 13.49007
90.33333333 13.51147
90.41666667 13.50211
90.50000000 13.52184
90.58333333 13.54073
90.66666667 13.53577
90.75000000 13.53577
90.83333333 13.55359
90.91666667 13.56433
91.00000000 13.55138
91.08333333 13.55703
91.16666667 13.55703
91.25000000 13.57595
91.33333333 13.57595
91.41666667 13.55703
91.50000000 13.55138
91.58333333 13.54597
91.66666667 13.52184
91.75000000 13.52184
91.83333333 13.51717
91.91666667 13.49776
92.00000000 13.49776
92.08333333 13.47747
92.16666667 13.47747
92.25000000 13.47747
92.33333333 13.50211
92.41666667 13.52184
92.50000000 13.54073
92.58333333 13.54073
